Lua Diagnostics | Errors: 0 | Warnings: 1054 | EmmyLua Types: /workspace/.emmylua
Info: 0 | Hints: 94 | Total: 1148 | Time: 2026-06-05 08:55:01 | Dir: /workspace/scripts
---
WARN  | MenuState.lua:94:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:122:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:123:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:127:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:199:16 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:268:20 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:332:16 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:468:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:554:16 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | MenuState.lua:601:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | MenuState.lua:422:22 | expected `integer` but found `number`. [param-type-mismatch]
WARN  | MenuState.lua:530:26 | expected `integer` but found `number`. [param-type-mismatch]
WARN  | MenuState.lua:563:89 | expected `integer` but found `nil`. [param-type-mismatch]
WARN  | MenuState.lua:573:30 | expected `integer` but found `number`. [param-type-mismatch]
WARN  | MenuState.lua:579:30 | expected `integer` but found `number`. [param-type-mismatch]
WARN  | MenuState.lua:591:26 | expected `integer` but found `number`. [param-type-mismatch]
WARN  | MenuState.lua:231:8 | function HitTestSecret may be nil [need-check-nil]
WARN  | MenuState.lua:232:9 | function ToggleBackground may be nil [need-check-nil]
WARN  | MenuState.lua:248:17 | function HitTestButtons may be nil [need-check-nil]
WARN  | MenuState.lua:262:21 | function HitTestButtons may be nil [need-check-nil]
WARN  | MenuState.lua:266:27 | buttons_[idx] may be nil [need-check-nil]
WARN  | MenuState.lua:286:19 | function HitTestButtons may be nil [need-check-nil]
WARN  | MenuState.lua:310:8 | function HitTestSecret may be nil [need-check-nil]
WARN  | MenuState.lua:311:9 | function ToggleBackground may be nil [need-check-nil]
WARN  | MenuState.lua:327:17 | function HitTestButtons may be nil [need-check-nil]
WARN  | MenuState.lua:399:5 | function RenderBackground may be nil [need-check-nil]
WARN  | MenuState.lua:402:5 | function RenderButtons may be nil [need-check-nil]
WARN  | MenuState.lua:406:9 | function RenderCharacterPanel may be nil [need-check-nil]
WARN  | MenuState.lua:581:31 | function SplitLines may be nil [need-check-nil]
WARN  | MenuState.lua:89:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | MenuState.lua:90:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | MenuState.lua:179:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | MenuState.lua:381:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | MenuState.lua:382:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | ResultState.lua:112:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:125:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:307:32 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:353:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:359:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:370:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | ResultState.lua:33:5 | function GenerateWeaponData may be nil [need-check-nil]
WARN  | ResultState.lua:77:20 | prefixes[qualityIdx] may be nil [need-check-nil]
WARN  | ResultState.lua:118:9 | function CreateStatRow may be nil [need-check-nil]
WARN  | ResultState.lua:119:9 | function CreateStatRow may be nil [need-check-nil]
WARN  | ResultState.lua:120:9 | function CreateStatRow may be nil [need-check-nil]
WARN  | ResultState.lua:123:45 | function CreateStatRow may be nil [need-check-nil]
WARN  | ResultState.lua:126:45 | function CreateStatRow may be nil [need-check-nil]
WARN  | ResultState.lua:141:31 | quality may be nil [need-check-nil]
WARN  | ResultState.lua:147:40 | quality may be nil [need-check-nil]
WARN  | ResultState.lua:149:37 | quality may be nil [need-check-nil]
WARN  | ResultState.lua:20:7 | Cannot assign `nil` to `{ weaponData = table }`. [assign-type-mismatch]
WARN  | ResultState.lua:343:5 | Cannot assign `nil` to `{ weaponData = table }`. [assign-type-mismatch]
WARN  | TrialState.lua:182:16 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:362:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:432:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:488:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:498:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:502:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:506:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:802:32 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:846:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:868:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:934:8 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | TrialState.lua:983:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:994:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1037:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1067:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1127:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1132:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1137:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1139:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1145:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1157:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1228:12 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | TrialState.lua:1286:8 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | TrialState.lua:1322:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | TrialState.lua:1335:12 | Unnecessary `if` statement: this condition is always truthy [unnecessary-if]
WARN  | TrialState.lua:258:22 | expected `userdata` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:261:35 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:266:46 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:269:34 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:271:39 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:393:61 | expected `table[]` but found `never`. [param-type-mismatch]
WARN  | TrialState.lua:401:57 | expected `table[]` but found `never`. [param-type-mismatch]
WARN  | TrialState.lua:499:24 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:503:24 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:507:24 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:512:28 | expected `NVGContextWrapper` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:519:28 | expected `userdata` but found `nil`. [param-type-mismatch]
WARN  | TrialState.lua:177:29 | function DoJump may be nil [need-check-nil]
WARN  | TrialState.lua:216:5 | function PrepareWeaponStrokes may be nil [need-check-nil]
WARN  | TrialState.lua:219:5 | function SetupTransformSystem may be nil [need-check-nil]
WARN  | TrialState.lua:276:5 | function GeneratePlatforms may be nil [need-check-nil]
WARN  | TrialState.lua:277:5 | function SpawnTargets may be nil [need-check-nil]
WARN  | TrialState.lua:357:21 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:360:20 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:360:45 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:427:24 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:427:49 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:428:20 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:428:45 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:434:23 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:435:23 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:435:57 | function GetComplementaryType may be nil [need-check-nil]
WARN  | TrialState.lua:576:5 | function RecalcPlatforms may be nil [need-check-nil]
WARN  | TrialState.lua:588:28 | def may be nil [need-check-nil]
WARN  | TrialState.lua:589:37 | def may be nil [need-check-nil]
WARN  | TrialState.lua:590:28 | def may be nil [need-check-nil]
WARN  | TrialState.lua:597:47 | dummyDef_ may be nil [need-check-nil]
WARN  | TrialState.lua:599:17 | dummyDef_ may be nil [need-check-nil]
WARN  | TrialState.lua:600:18 | dummyDef_ may be nil [need-check-nil]
WARN  | TrialState.lua:661:26 | def may be nil [need-check-nil]
WARN  | TrialState.lua:662:44 | def may be nil [need-check-nil]
WARN  | TrialState.lua:663:40 | def may be nil [need-check-nil]
WARN  | TrialState.lua:673:16 | gameData_ may be nil [need-check-nil]
WARN  | TrialState.lua:829:9 | function UpdateHitEffects may be nil [need-check-nil]
WARN  | TrialState.lua:830:9 | function UpdateHUD may be nil [need-check-nil]
WARN  | TrialState.lua:854:5 | function UpdateInput may be nil [need-check-nil]
WARN  | TrialState.lua:855:5 | function UpdatePlayerPhysics may be nil [need-check-nil]
WARN  | TrialState.lua:857:5 | function UpdateTargets may be nil [need-check-nil]
WARN  | TrialState.lua:862:5 | function UpdateCombo may be nil [need-check-nil]
WARN  | TrialState.lua:863:5 | function UpdateHitEffects may be nil [need-check-nil]
WARN  | TrialState.lua:864:5 | function UpdateTransformAnim may be nil [need-check-nil]
WARN  | TrialState.lua:865:5 | function CheckWaveClear may be nil [need-check-nil]
WARN  | TrialState.lua:899:5 | function UpdateHUD may be nil [need-check-nil]
WARN  | TrialState.lua:963:44 | p may be nil [need-check-nil]
WARN  | TrialState.lua:963:64 | p may be nil [need-check-nil]
WARN  | TrialState.lua:963:70 | p may be nil [need-check-nil]
WARN  | TrialState.lua:966:34 | p may be nil [need-check-nil]
WARN  | TrialState.lua:966:62 | p may be nil [need-check-nil]
WARN  | TrialState.lua:967:33 | p may be nil [need-check-nil]
WARN  | TrialState.lua:360:66 | Undefined field `isComposite`. [undefined-field]
WARN  | TrialState.lua:367:61 | Undefined field `[i]`. [undefined-field]
WARN  | TrialState.lua:412:29 | Undefined field `[i]`. [undefined-field]
WARN  | TrialState.lua:414:45 | Undefined field `[j]`. [undefined-field]
WARN  | TrialState.lua:415:45 | Undefined field `[j]`. [undefined-field]
WARN  | TrialState.lua:416:45 | Undefined field `[j]`. [undefined-field]
WARN  | TrialState.lua:417:45 | Undefined field `[j]`. [undefined-field]
WARN  | TrialState.lua:427:70 | Undefined field `type`. [undefined-field]
WARN  | TrialState.lua:428:66 | Undefined field `isComposite`. [undefined-field]
WARN  | TrialState.lua:434:44 | Undefined field `form1Type`. [undefined-field]
WARN  | TrialState.lua:435:44 | Undefined field `form2Type`. [undefined-field]
WARN  | TrialState.lua:677:18 | Undefined field `isComposite`. [undefined-field]
WARN  | TrialState.lua:720:51 | Undefined field `typeInfo`. [undefined-field]
WARN  | TrialState.lua:720:78 | Undefined field `name`. [undefined-field]
WARN  | TrialState.lua:182:38 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:188:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:189:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:195:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:198:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:199:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:200:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:201:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:237:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:420:23 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:420:39 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:420:55 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:420:71 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:479:5 | Cannot assign `table?` to `table`. [assign-type-mismatch]
WARN  | TrialState.lua:481:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:484:5 | Cannot assign `table?` to `table`. [assign-type-mismatch]
WARN  | TrialState.lua:871:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:925:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:928:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:935:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:937:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:941:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:942:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:954:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:961:19 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:967:21 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:976:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:984:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:989:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:995:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1014:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1018:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1025:9 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1041:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1043:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1046:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1221:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1222:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1223:5 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1232:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1233:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1235:17 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1236:17 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1240:17 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1349:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | TrialState.lua:1350:13 | Cannot assign `number` to `integer`. [assign-type-mismatch]
WARN  | Combat.lua:254:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Combat.lua:656:12 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Combat.lua:726:8 | Impossible `if` statement: this condition is always falsy [unnecessary-if]
WARN  | Combat.lua:169:16 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:219:8 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:228:22 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:230:40 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:253:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:335:28 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:336:28 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:337:25 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:366:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:376:19 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:382:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:384:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:384:29 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:393:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:403:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:461:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:496:32 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:497:29 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:500:26 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:501:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:508:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:509:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:510:9 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:510:29 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:569:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:570:21 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:601:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:603:28 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:711:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:765:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:814:23 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:817:22 | Cannot call expression of type `never`. [call-non-callable]
WARN  | Combat.lua:169:16 | ctx_.attacks may be nil [need-check-nil]
WARN  | Combat.lua:219:8 | ctx_.state may be nil [need-check-nil]
WARN  | Combat.lua:228:22 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:230:40 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:231:23 | currentAttack_ may be nil [need-check-nil]
WARN  | Combat.lua:252:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:253:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:335:28 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:336:28 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:337:25 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:338:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:339:24 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:366:9 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:376:19 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:382:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:384:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:384:29 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:393:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:401:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:402:21 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:403:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:417:16 | t may be nil [need-check-nil]
WARN  | Combat.lua:418:49 | t may be nil [need-check-nil]
WARN  | Combat.lua:418:54 | t may be nil [need-check-nil]
WARN  | Combat.lua:419:28 | t may be nil [need-check-nil]
WARN  | Combat.lua:419:44 | t may be nil [need-check-nil]
WARN  | Combat.lua:428:16 | t may be nil [need-check-nil]
WARN  | Combat.lua:429:28 | t may be nil [need-check-nil]
WARN  | Combat.lua:430:28 | t may be nil [need-check-nil]
WARN  | Combat.lua:432:28 | t may be nil [need-check-nil]
WARN  | Combat.lua:432:44 | t may be nil [need-check-nil]
WARN  | Combat.lua:456:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:460:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:461:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:462:24 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:496:32 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:497:29 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:500:26 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:501:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:508:23 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:509:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:510:9 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:510:29 | ctx_.score may be nil [need-check-nil]
WARN  | Combat.lua:520:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:524:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:565:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:568:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:569:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:570:21 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:597:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:600:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:601:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:602:24 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:603:28 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:635:28 | pw value may be nil [need-check-nil]
WARN  | Combat.lua:636:28 | ph value may be nil [need-check-nil]
WARN  | Combat.lua:642:37 | pw value may be nil [need-check-nil]
WARN  | Combat.lua:644:32 | ph value may be nil [need-check-nil]
WARN  | Combat.lua:708:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:711:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:724:44 | dh value may be nil [need-check-nil]
WARN  | Combat.lua:764:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:765:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:805:19 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:814:23 | ctx_.config may be nil [need-check-nil]
WARN  | Combat.lua:815:20 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:816:24 | ctx_.entities may be nil [need-check-nil]
WARN  | Combat.lua:817:22 | ctx_.gameData may be nil [need-check-nil]
WARN  | Combat.lua:829:45 | playerWeapon.tipX value may be nil [need-check-nil]
WARN  | Combat.lua:830:45 | playerWeapon.tipY value may be nil [need-check-nil]
WARN  | Combat.lua:853:17 | playerWeapon.tipY value may be nil [need-check-nil]
WARN  | Combat.lua:854:17 | playerWeapon.tipX value may be nil [need-check-nil]
WARN  | Combat.lua:255:28 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:257:27 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:356:24 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:356:38 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:361:37 | Undefined field `healShield`. [undefined-field]
WARN  | Combat.lua:405:24 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:406:28 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:406:39 | Undefined field `width`. [undefined-field]
WARN  | Combat.lua:407:28 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:407:39 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:416:31 | Undefined field `[i]`. [undefined-field]
WARN  | Combat.lua:427:31 | Undefined field `[i]`. [undefined-field]
WARN  | Combat.lua:434:45 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:435:40 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:465:24 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:466:28 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:466:39 | Undefined field `width`. [undefined-field]
WARN  | Combat.lua:467:28 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:467:39 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:470:23 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:471:23 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:471:33 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:472:27 | Undefined field `width`. [undefined-field]
WARN  | Combat.lua:485:37 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:486:32 | Undefined field `facingRight`. [undefined-field]
WARN  | Combat.lua:499:38 | Undefined field `hp`. [undefined-field]
WARN  | Combat.lua:503:38 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:525:32 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:525:42 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:572:42 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:572:52 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:585:21 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:587:26 | Undefined field `width`. [undefined-field]
WARN  | Combat.lua:588:14 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:589:14 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:607:27 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:608:27 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:608:37 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:633:23 | Undefined field `width`. [undefined-field]
WARN  | Combat.lua:634:23 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:635:24 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:636:24 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:655:31 | Undefined field `healShield`. [undefined-field]
WARN  | Combat.lua:662:40 | Undefined field `hp`. [undefined-field]
WARN  | Combat.lua:713:22 | Undefined field `height`. [undefined-field]
WARN  | Combat.lua:716:14 | Undefined field `hitAnim`. [undefined-field]
WARN  | Combat.lua:717:33 | Undefined field `hitAnim`. [undefined-field]
WARN  | Combat.lua:717:59 | Undefined field `hitAnim`. [undefined-field]
WARN  | Combat.lua:717:75 | Undefined field `hitDir`. [undefined-field]
WARN  | Combat.lua:723:22 | Undefined field `x`. [undefined-field]
WARN  | Combat.lua:724:22 | Undefined field `y`. [undefined-field]
WARN  | Combat.lua:767:24 | Undefined field `facingRight`. [undefined-field]
